USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
5258,1995,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Republican,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,0,-1,1,-1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,0,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1
5259,2001,Female,,Single (no kids),Current K-12,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,0,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,1974,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Democrat,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,-1,0,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,0,-1,-1,-1,-1,-1
5261,1999,Female,"$75,000 - $100,000",Single (no kids),Current K-12,Republican,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1
5264,1961,Female,"$75,000 - $100,000",Married (no kids),Associate's Degree,Republican,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1
5265,1973,Female,"$100,001 - $150,000",Married (w/kids),Current Undergraduate,Democrat,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,-1,-1,0,1,1,0,-1,-1,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1,1,0,0,0,0,0,1,0,-1,1,1,0,1,-1,-1,0,0,0,1,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,-1,1,0,1
5267,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,1,-1,1,0,0,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,0,0,-1,1,-1,1,-1,-1,-1,-1,1,1,0,1,1,0,0
5268,1996,Female,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,1959,Male,"$75,000 - $100,000",Married (w/kids),Master's Degree,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,1995,Male,,,,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,0
5273,NA,Male,,,Current Undergraduate,Republican,1,-1,-1,-1,1,1,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,-1,0,0,-1,0,0,-1,-1,-1,0,0,1,1,1,1,-1,0,1,0,0,0,0,0,0,0,0,1
5274,NA,Male,"over $150,000",Married (w/kids),Doctoral Degree,Republican,1,-1,-1,1,1,1,1,0,1,-1,-1,1,1,1,1,0,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,-1,1,0,0,-1,1,-1,0,1,1,-1,1,0,1,0,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,0,-1,1,1,1,0,1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,-1,-1,0,-1,1,-1,1,1
5275,1996,Female,,Single (no kids),Current K-12,Democrat,-1,1,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,0,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,1,0,-1,-1,1,-1,1,1,1,0,1
5277,1989,Female,"under $25,000",Single (no kids),Current Undergraduate,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,1,1,1,-1,1,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,NA,Male,,,,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-1,0,1,0,0,0,0,0,-1,0,1,-1,0,-1,-1,-1,0,-1,-1,1,0,1,-1,-1,0,0,0,0,0,0,0
5279,1989,Female,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Republican,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,-1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,1963,Female,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,0,1
5281,1997,Male,,Married (w/kids),,Democrat,1,0,-1,-1,0,1,1,-1,-1,-1,0,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,0,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,0,1,1,0,0,1,0,1,-1,-1,-1,0,1,1,-1,-1,0,1,0,0,-1,1,1,-1,0,-1,-1,0,0,1,1,-1,-1,0,1,0,1,-1,1,-1,-1,0,1,0,0,0,0,0,0,-1,1,-1,-1,1
5282,1941,Male,"over $150,000",Married (w/kids),High School Diploma,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,-1,1,1,-1,1,-1,-1,1,0,-1,-1,1,1,1
5283,1985,Male,"$50,000 - $74,999",Married (no kids),High School Diploma,Republican,0,1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,-1,1,1,-1,0,0,0,0,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,-1,0
5284,1995,Male,"under $25,000",Married (no kids),Current Undergraduate,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,1984,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,1
5286,1990,Male,,Single (no kids),Bachelor's Degree,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,-1,0,0,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,0,0,1,-1,1,1,-1,-1,-1,-1,1,1,0,1,-1,-1,0
5287,1997,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Republican,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,0,0,-1,-1,0,0,-1,0,0,-1,0,0,1,1,-1,1,-1,0,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,0,-1,-1,0,-1,0,1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,-1,0,1,-1,1,0,0,0,-1,1,-1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,0,-1,-1
5288,1995,Female,"under $25,000",Single (no kids),Current K-12,Democrat,1,1,0,0,0,0,0,-1,-1,1,0,1,-1,0,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,1,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,-1,0,0,0,0,0,0,0,-1,-1,-1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
5289,1997,Male,"over $150,000",Single (no kids),High School Diploma,Democrat,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,-1,-1,-1,1,-1,-1,1,-1,1,1,1,0,0,0,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,1990,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,1990,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Republican,0,0,-1,0,0,1,-1,1,-1,1,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,1,1,-1,0,-1,0,-1,1,-1,1,0,0,1,0,0,0,-1,0,1,1,-1,0,0,0,1,-1,1,0,-1,0,1,0,0,0,0,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,0,-1,-1,1,1,1,-1,1,1,0,0,1,0,0,1
5292,1995,Male,"$100,001 - $150,000",Single (no kids),High School Diploma,Democrat,0,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1
5293,1948,Male,"over $150,000",Married (w/kids),Doctoral Degree,Democrat,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,1997,Female,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,1986,Male,,,Master's Degree,Democrat,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,-1,-1,1,0,0,0,0,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,0
5296,NA,Female,,Single (no kids),,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,0,0,0,0,0,0,0,1,-1,0,-1
5297,1992,Male,"$25,001 - $50,000",Single (w/kids),High School Diploma,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,1,1,0,0,0,-1,1,0,-1,0,0,-1,-1,0,-1,1,0,-1,0,1,1,0,1,-1,-1,1,1,-1,1,0,1,1
5298,1985,Female,"$75,000 - $100,000",Married (no kids),,Republican,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,-1,1,-1,1,1,1,-1,0,0,1,0,0,-1,0,-1,1,1,-1,-1,0,0,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,0,0,1,0,0,1,1,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,0,0,0,1
5299,1946,Male,"$50,000 - $74,999",Married (w/kids),Master's Degree,Republican,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,0,-1,-1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,1996,Male,,,Current Undergraduate,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,1982,,,,Doctoral Degree,Republican,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,1995,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1
5304,NA,,,Single (no kids),Current K-12,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5305,NA,Female,,,,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,0,0,1,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,0,0,0,1,1,1,1,1,0
5307,1995,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Democrat,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1
5308,1996,Female,,,Current K-12,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,1997,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,1979,Male,"$100,001 - $150,000",Married (no kids),Bachelor's Degree,Republican,0,0,0,0,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,0,1,0,0,-1,0,1,1,1,0,1,0,-1,0,0,-1,1,-1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,1
5311,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Democrat,0,0,0,0,0,0,0,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,0,0,0,-1,1,1,-1,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,1
5314,NA,Female,,,Current K-12,Democrat,0,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,0,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,0,-1,1,1,0,-1,1,1,1,-1,1,-1,1,-1,0,0,-1,1,1,-1,1,-1,-1,-1,0,0,0,0,0,-1
5315,1971,Male,"over $150,000",Married (w/kids),Master's Degree,Republican,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,0,1,0,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1
5316,1978,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Republican,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,0,1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-1
5317,1995,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,1,1,0,0
5318,1976,Female,"$25,001 - $50,000",Single (no kids),High School Diploma,Republican,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,0,-1,1,-1,-1,-1,0,-1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,0,0,0,1,0,-1,0,1,-1,0,-1,1,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,0,0,-1,1,0,0,0,1,1,-1,0,1,1,-1,0,1,-1,1,0,1,0
5319,1986,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,1,-1,1,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
